student_id,student_type,subtype,timestep,marks,study_hours,attendance_pct,assignment_completion,sleep_hours,focus_score
STU0322,declining,slow_decliner,2,67,3.8,82,0.7,6.5,5.4
STU0322,declining,slow_decliner,3,71,4.0,79,0.63,6.0,5.4
STU0322,declining,slow_decliner,4,66,3.7,75,0.56,5.9,5.1
STU0322,declining,slow_decliner,5,67,3.3,75,0.49,5.7,4.7
STU0322,declining,slow_decliner,6,63,3.4,70,0.44,5.5,4.1
STU0323,erratic,low_erratic,1,42,2.2,54,0.3,8.1,6.1
STU0323,erratic,low_erratic,2,54,5.4,62,0.35,8.5,3.4
STU0323,erratic,low_erratic,3,54,5.0,40,0.37,7.8,5.5
STU0323,erratic,low_erratic,4,59,2.4,49,0.45,8.5,6.7
STU0323,erratic,low_erratic,5,37,4.0,68,0.5,6.1,2.9
STU0323,erratic,low_erratic,6,54,3.3,71,0.59,8.3,5.8
STU0324,improving,late_bloomer,1,45,2.5,78,0.67,6.4,6.6
STU0324,improving,late_bloomer,2,43,2.4,74,0.72,6.3,6.5
STU0324,improving,late_bloomer,3,46,2.5,74,0.74,6.4,6.8
STU0324,improving,late_bloomer,4,73,4.1,85,0.77,6.4,7.2
STU0324,improving,late_bloomer,5,75,4.7,95,0.79,6.7,7.1
STU0324,improving,late_bloomer,6,90,5.3,93,0.81,6.8,7.4
STU0325,erratic,high_erratic,1,78,6.9,75,0.98,7.5,8.0
STU0325,erratic,high_erratic,2,68,7.9,70,1.0,9.3,8.8
STU0325,erratic,high_erratic,3,39,3.2,55,0.6,6.2,10.0
STU0325,erratic,high_erratic,4,76,3.6,70,0.53,6.7,9.3
STU0325,erratic,high_erratic,5,39,4.3,68,0.68,8.9,8.7
STU0325,erratic,high_erratic,6,57,7.2,82,0.53,9.3,8.2
STU0326,improving,slow_improver,1,63,3.8,75,0.65,7.6,5.4
STU0326,improving,slow_improver,2,63,3.7,81,0.67,7.7,5.7
STU0326,improving,slow_improver,3,70,4.3,78,0.72,7.7,5.8
STU0326,improving,slow_improver,4,67,4.2,80,0.73,7.6,6.3
STU0326,improving,slow_improver,5,77,4.5,79,0.77,8.0,6.4
STU0326,improving,slow_improver,6,79,5.0,83,0.79,8.1,6.1
STU0327,declining,burnout,1,74,5.5,84,0.89,6.4,9.1
STU0327,declining,burnout,2,72,5.3,82,0.82,6.1,8.8
STU0327,declining,burnout,3,72,5.3,86,0.75,5.8,8.7
STU0327,declining,burnout,4,46,3.0,73,0.71,5.7,8.6
STU0327,declining,burnout,5,34,2.3,64,0.66,5.3,7.9
STU0327,declining,burnout,6,26,1.3,65,0.6,5.2,7.6
STU0328,erratic,high_erratic,1,57,3.9,78,0.91,5.1,7.4
STU0328,erratic,high_erratic,2,83,2.4,86,0.84,5.3,4.2
STU0328,erratic,high_erratic,3,87,1.5,51,0.93,7.0,4.0
STU0328,erratic,high_erratic,4,61,2.6,88,0.92,7.7,6.3
STU0328,erratic,high_erratic,5,90,3.5,74,1.0,7.9,7.5
STU0328,erratic,high_erratic,6,92,3.6,88,0.95,8.0,7.1
STU0329,erratic,low_erratic,1,50,2.4,57,0.41,5.5,6.4
STU0329,erratic,low_erratic,2,33,4.0,48,0.68,8.1,2.5
STU0329,erratic,low_erratic,3,28,2.7,45,0.55,6.1,5.2
STU0329,erratic,low_erratic,4,20,3.2,40,0.7,6.3,4.2
STU0329,erratic,low_erratic,5,21,3.5,62,0.69,4.3,4.5
STU0329,erratic,low_erratic,6,27,2.7,50,0.37,5.2,5.8
STU0330,erratic,low_erratic,1,33,3.4,75,0.74,7.7,7.5
STU0330,erratic,low_erratic,2,39,4.1,93,0.59,5.3,5.0
STU0330,erratic,low_erratic,3,41,1.2,79,0.54,4.4,5.7
STU0330,erratic,low_erratic,4,37,3.1,81,0.56,5.3,5.5
STU0330,erratic,low_erratic,5,45,0.5,87,0.73,4.2,6.7
STU0330,erratic,low_erratic,6,41,3.0,90,0.38,5.3,7.2
STU0331,stable,high_stable,1,80,6.8,88,0.9,6.5,8.0
STU0331,stable,high_stable,2,78,6.5,87,0.81,7.0,8.5
STU0331,stable,high_stable,3,82,6.8,90,0.82,6.5,8.8
STU0331,stable,high_stable,4,82,6.5,85,0.82,6.7,8.6
STU0331,stable,high_stable,5,76,6.1,85,0.86,6.5,8.6
STU0331,stable,high_stable,6,77,6.3,85,0.93,6.8,8.5
STU0332,erratic,high_erratic,1,61,5.7,75,0.98,6.2,9.9
STU0332,erratic,high_erratic,2,86,4.3,79,0.8,5.3,10.0
STU0332,erratic,high_erratic,3,66,5.7,87,1.0,7.6,6.6
STU0332,erratic,high_erratic,4,93,6.1,92,1.0,8.6,10.0
STU0332,erratic,high_erratic,5,61,7.0,97,1.0,7.6,9.1
STU0332,erratic,high_erratic,6,74,2.2,94,1.0,6.2,10.0
STU0333,erratic,high_erratic,1,54,2.9,70,0.61,8.5,3.8
STU0333,erratic,high_erratic,2,44,2.9,55,1.0,6.4,4.3
STU0333,erratic,high_erratic,3,68,2.5,72,0.7,8.4,7.3
STU0333,erratic,high_erratic,4,52,4.2,79,0.93,7.6,4.0
STU0333,erratic,high_erratic,5,57,4.1,87,0.91,7.5,6.9
STU0333,erratic,high_erratic,6,54,6.2,65,0.56,9.5,5.1
STU0334,improving,slow_improver,1,48,3.1,72,0.82,6.3,5.7
STU0334,improving,slow_improver,2,50,3.0,74,0.84,6.4,6.0
STU0334,improving,slow_improver,3,54,3.3,78,0.88,6.3,6.0
STU0334,improving,slow_improver,4,60,3.8,82,0.89,6.5,6.4
STU0334,improving,slow_improver,5,53,4.1,77,0.92,6.7,6.3
STU0334,improving,slow_improver,6,64,4.3,77,0.95,6.7,6.6
STU0335,improving,late_bloomer,1,53,2.3,62,0.62,6.6,5.4
STU0335,improving,late_bloomer,2,53,2.1,63,0.63,7.0,5.3
STU0335,improving,late_bloomer,3,53,2.5,61,0.65,6.9,5.9
STU0335,improving,late_bloomer,4,67,4.0,77,0.71,7.1,6.0
STU0335,improving,late_bloomer,5,78,4.5,77,0.73,7.2,6.1
STU0335,improving,late_bloomer,6,79,5.3,88,0.75,7.3,6.2
STU0336,declining,burnout,1,72,8.0,86,0.98,4.7,7.9
STU0336,declining,burnout,2,68,7.9,83,0.94,4.4,7.6
STU0336,declining,burnout,3,69,7.6,83,0.87,4.2,7.5
STU0336,declining,burnout,4,36,5.6,70,0.79,4.0,7.1
STU0336,declining,burnout,5,34,4.7,58,0.75,4.0,6.3
STU0336,declining,burnout,6,20,3.8,47,0.7,4.0,6.4
STU0337,improving,fast_improver,1,50,4.9,84,0.76,6.3,7.9
STU0337,improving,fast_improver,2,57,5.0,90,0.77,6.5,8.0
STU0337,improving,fast_improver,3,62,5.9,93,0.79,6.5,8.0
STU0337,improving,fast_improver,4,68,6.3,94,0.85,6.7,8.2
STU0337,improving,fast_improver,5,65,6.8,92,0.88,6.7,8.6
STU0337,improving,fast_improver,6,81,7.0,97,0.9,6.8,9.1
STU0338,declining,burnout,1,82,5.8,86,0.93,5.0,8.3
STU0338,declining,burnout,2,80,5.3,85,0.88,4.8,7.8
STU0338,declining,burnout,3,77,5.2,85,0.81,4.6,7.5
STU0338,declining,burnout,4,52,3.3,72,0.75,4.4,7.3
STU0338,declining,burnout,5,52,2.5,71,0.68,4.3,7.1
STU0338,declining,burnout,6,42,1.6,50,0.63,4.0,7.0
STU0339,declining,fast_decliner,1,76,4.0,82,0.79,7.8,8.9
STU0339,declining,fast_decliner,2,66,3.9,76,0.74,7.6,8.7
STU0339,declining,fast_decliner,3,61,3.1,73,0.66,7.4,8.3
STU0339,declining,fast_decliner,4,52,2.8,74,0.59,7.5,8.2
STU0339,declining,fast_decliner,5,46,2.7,73,0.57,7.0,8.1
STU0339,declining,fast_decliner,6,56,2.1,59,0.5,6.9,7.5
STU0340,erratic,high_erratic,1,90,2.3,81,0.49,8.6,8.5
STU0340,erratic,high_erratic,2,82,4.3,66,1.0,7.4,10.0
STU0340,erratic,high_erratic,3,87,4.4,78,1.0,7.5,7.8
STU0340,erratic,high_erratic,4,88,5.0,75,0.61,5.6,8.3
STU0340,erratic,high_erratic,5,81,4.9,100,0.6,7.7,9.7
STU0340,erratic,high_erratic,6,87,7.1,78,0.95,8.6,7.0
STU0341,declining,burnout,1,72,6.2,81,1.0,5.9,8.3
STU0341,declining,burnout,2,71,5.9,81,0.91,5.8,7.9
STU0341,declining,burnout,3,79,5.6,82,0.85,5.7,7.2
STU0341,declining,burnout,4,54,3.6,60,0.8,5.5,7.2
STU0341,declining,burnout,5,34,2.8,56,0.74,5.6,7.0
STU0341,declining,burnout,6,39,2.1,49,0.7,5.1,6.5
STU0342,declining,burnout,1,67,5.4,95,1.0,6.0,9.1
STU0342,declining,burnout,2,73,5.0,96,0.94,5.9,9.1
STU0342,declining,burnout,3,65,4.9,92,0.9,5.5,8.6
STU0342,declining,burnout,4,41,3.1,82,0.81,5.4,8.6
STU0342,declining,burnout,5,36,2.2,79,0.78,5.2,8.0
STU0342,declining,burnout,6,20,1.5,67,0.69,4.9,7.8
STU0343,improving,slow_improver,1,57,2.4,65,0.68,7.4,6.8
STU0343,improving,slow_improver,2,61,2.6,66,0.71,7.4,7.2
STU0343,improving,slow_improver,3,62,3.1,69,0.73,7.5,7.7
STU0343,improving,slow_improver,4,59,3.3,74,0.78,7.8,7.7
STU0343,improving,slow_improver,5,68,3.2,70,0.82,7.7,7.7
STU0343,improving,slow_improver,6,64,3.4,72,0.82,7.7,8.1
STU0344,stable,mid_stable,1,66,3.4,84,0.71,8.2,6.8
STU0344,stable,mid_stable,2,63,2.7,82,0.68,8.2,6.8
STU0344,stable,mid_stable,3,62,2.7,77,0.66,7.6,6.5
STU0344,stable,mid_stable,4,72,3.4,82,0.71,8.3,7.0
STU0344,stable,mid_stable,5,65,3.0,80,0.62,8.4,7.2
STU0344,stable,mid_stable,6,70,2.7,77,0.6,8.1,7.3
STU0345,erratic,high_erratic,1,74,1.8,68,0.67,8.2,7.8
STU0345,erratic,high_erratic,2,100,6.0,99,0.83,9.5,6.8
STU0345,erratic,high_erratic,3,100,2.7,89,0.95,7.4,5.6
STU0345,erratic,high_erratic,4,97,3.6,69,1.0,9.5,8.9
STU0345,erratic,high_erratic,5,65,2.6,83,1.0,6.8,6.5
STU0345,erratic,high_erratic,6,68,5.7,100,0.7,7.8,6.3
STU0346,erratic,high_erratic,1,53,6.3,71,1.0,9.0,5.6
STU0346,erratic,high_erratic,2,66,6.4,66,0.72,7.9,6.0
STU0346,erratic,high_erratic,3,76,4.1,100,1.0,9.5,5.6
STU0346,erratic,high_erratic,4,74,3.5,100,0.93,6.2,7.9
STU0346,erratic,high_erratic,5,53,5.1,100,0.62,6.5,3.3
STU0346,erratic,high_erratic,6,51,7.4,100,1.0,7.6,6.6
STU0347,erratic,high_erratic,1,64,1.3,78,0.49,5.8,2.7
STU0347,erratic,high_erratic,2,47,4.4,100,0.98,5.4,5.1
STU0347,erratic,high_erratic,3,54,1.8,100,0.98,4.0,4.3
STU0347,erratic,high_erratic,4,51,3.0,88,0.61,4.0,3.6
STU0347,erratic,high_erratic,5,80,5.2,86,1.0,4.0,7.1
STU0347,erratic,high_erratic,6,57,1.7,72,0.66,6.6,6.6
STU0348,improving,late_bloomer,1,57,1.7,69,0.69,6.5,4.8
STU0348,improving,late_bloomer,2,59,1.8,68,0.75,6.6,4.9
STU0348,improving,late_bloomer,3,58,1.9,72,0.76,6.7,5.4
STU0348,improving,late_bloomer,4,69,3.9,77,0.79,6.6,5.9
STU0348,improving,late_bloomer,5,93,4.1,86,0.84,6.7,6.0
STU0348,improving,late_bloomer,6,93,5.0,83,0.85,6.9,5.7
STU0349,improving,slow_improver,1,58,3.6,78,0.61,6.8,4.9
STU0349,improving,slow_improver,2,56,3.9,83,0.65,7.0,5.3
STU0349,improving,slow_improver,3,65,4.1,80,0.66,7.0,5.5
STU0349,improving,slow_improver,4,59,3.8,83,0.72,7.0,5.8
STU0349,improving,slow_improver,5,72,4.5,88,0.73,7.0,6.1
STU0349,improving,slow_improver,6,70,4.5,89,0.78,7.1,6.4
STU0350,improving,slow_improver,1,67,2.4,79,0.55,5.4,5.1
STU0350,improving,slow_improver,2,69,2.8,78,0.58,5.7,5.6
STU0350,improving,slow_improver,3,73,2.8,80,0.62,5.6,5.5
STU0350,improving,slow_improver,4,70,3.0,82,0.64,5.7,5.5
STU0350,improving,slow_improver,5,75,3.7,86,0.66,6.0,5.9
STU0350,improving,slow_improver,6,88,3.5,81,0.71,5.9,6.2
STU0351,improving,slow_improver,1,53,3.1,83,0.7,6.5,7.2
STU0351,improving,slow_improver,2,56,3.7,84,0.77,6.8,7.5
STU0351,improving,slow_improver,3,61,3.6,81,0.78,6.9,7.6
STU0351,improving,slow_improver,4,65,3.6,84,0.81,6.9,7.6
STU0351,improving,slow_improver,5,71,3.8,83,0.82,7.0,8.0
STU0351,improving,slow_improver,6,58,4.0,91,0.87,7.1,8.4
STU0352,declining,slow_decliner,1,75,4.0,85,0.85,7.0,5.8
STU0352,declining,slow_decliner,2,75,3.8,86,0.81,7.1,5.5
STU0352,declining,slow_decliner,3,67,3.6,80,0.74,6.7,5.1
STU0352,declining,slow_decliner,4,66,3.3,81,0.66,6.7,5.3
STU0352,declining,slow_decliner,5,69,3.0,81,0.62,6.4,4.5
STU0352,declining,slow_decliner,6,67,2.7,79,0.57,6.2,4.4
STU0353,declining,slow_decliner,1,72,3.3,66,0.6,7.6,6.1
STU0353,declining,slow_decliner,2,69,3.3,63,0.57,7.5,5.7
STU0353,declining,slow_decliner,3,71,3.5,65,0.52,7.4,5.1
STU0353,declining,slow_decliner,4,59,2.8,63,0.46,7.2,5.0
STU0353,declining,slow_decliner,5,63,2.5,51,0.4,7.1,4.9
STU0353,declining,slow_decliner,6,57,2.4,48,0.32,6.9,4.3
STU0354,improving,late_bloomer,1,50,2.3,76,0.72,5.9,6.8
STU0354,improving,late_bloomer,2,49,2.5,75,0.75,6.0,6.8
STU0354,improving,late_bloomer,3,46,2.9,74,0.79,6.0,7.3
STU0354,improving,late_bloomer,4,72,4.4,90,0.83,6.4,7.7
STU0354,improving,late_bloomer,5,81,4.7,92,0.86,6.2,7.4
STU0354,improving,late_bloomer,6,72,5.4,100,0.87,6.6,7.9
STU0355,stable,high_stable,1,84,5.1,100,0.92,7.6,8.1
STU0355,stable,high_stable,2,89,4.6,93,0.96,7.6,8.1
STU0355,stable,high_stable,3,87,5.2,99,0.89,7.1,7.7
STU0355,stable,high_stable,4,89,4.5,100,0.91,7.0,7.8
STU0355,stable,high_stable,5,85,4.9,94,0.89,7.0,8.3
STU0355,stable,high_stable,6,86,5.2,99,0.88,7.3,7.4
STU0356,erratic,high_erratic,1,73,2.8,76,0.72,4.3,8.1
STU0356,erratic,high_erratic,2,79,4.3,96,0.49,4.0,7.2
STU0356,erratic,high_erratic,3,51,3.6,73,1.0,4.1,7.6
STU0356,erratic,high_erratic,4,61,3.9,98,0.89,4.3,7.1
STU0356,erratic,high_erratic,5,59,5.7,66,0.6,5.7,4.6
STU0356,erratic,high_erratic,6,46,3.8,75,0.47,4.7,5.5
STU0357,declining,slow_decliner,1,67,3.1,85,0.61,5.9,8.3
STU0357,declining,slow_decliner,2,64,3.0,86,0.55,5.9,7.9
STU0357,declining,slow_decliner,3,56,3.1,80,0.5,5.6,7.6
STU0357,declining,slow_decliner,4,65,3.0,76,0.44,5.3,7.3
STU0357,declining,slow_decliner,5,60,2.5,80,0.37,5.4,7.2
STU0357,declining,slow_decliner,6,50,2.6,73,0.33,5.0,6.8
STU0358,declining,burnout,1,90,7.3,87,0.95,5.8,8.6
STU0358,declining,burnout,2,91,7.4,85,0.86,5.4,8.5
STU0358,declining,burnout,3,92,7.3,90,0.84,5.2,8.4
STU0358,declining,burnout,4,55,4.8,76,0.74,5.2,7.5
STU0358,declining,burnout,5,39,4.2,58,0.7,5.1,7.3
STU0358,declining,burnout,6,38,3.3,55,0.64,4.6,6.9
STU0359,declining,burnout,1,90,7.0,84,0.87,6.5,7.6
STU0359,declining,burnout,2,88,6.5,84,0.81,6.1,7.0
STU0359,declining,burnout,3,88,6.7,85,0.75,6.0,7.2
STU0359,declining,burnout,4,63,4.6,63,0.7,5.7,6.7
STU0359,declining,burnout,5,50,3.3,68,0.61,5.6,6.3
STU0359,declining,burnout,6,58,2.7,59,0.54,5.5,6.0
STU0360,declining,burnout,1,79,5.5,80,0.82,6.5,8.1
STU0360,declining,burnout,2,81,5.6,81,0.73,6.1,7.5
STU0360,declining,burnout,3,80,5.3,81,0.66,6.2,7.7
STU0360,declining,burnout,4,46,3.5,64,0.64,5.7,7.4
STU0360,declining,burnout,5,38,2.5,67,0.58,5.7,6.9
STU0360,declining,burnout,6,29,1.9,55,0.5,5.7,6.5
STU0361,improving,slow_improver,1,67,2.5,67,0.82,6.3,5.8
STU0361,improving,slow_improver,2,71,2.7,71,0.84,6.7,6.2
STU0361,improving,slow_improver,3,73,3.0,72,0.85,6.6,6.2
STU0361,improving,slow_improver,4,76,3.4,71,0.89,7.0,6.3
STU0361,improving,slow_improver,5,79,3.6,74,0.91,7.0,6.5
STU0361,improving,slow_improver,6,92,3.5,78,0.96,6.8,6.6
STU0362,declining,slow_decliner,1,60,4.9,77,0.69,7.0,7.6
STU0362,declining,slow_decliner,2,59,4.5,77,0.63,6.4,7.6
STU0362,declining,slow_decliner,3,49,4.6,74,0.56,6.2,7.1
STU0362,declining,slow_decliner,4,59,4.1,69,0.52,6.2,6.9
STU0362,declining,slow_decliner,5,51,4.1,74,0.44,6.1,6.7
STU0362,declining,slow_decliner,6,42,3.7,63,0.41,5.7,6.4
STU0363,erratic,high_erratic,1,58,4.9,77,1.0,5.8,5.6
STU0363,erratic,high_erratic,2,96,5.5,71,0.53,4.8,7.3
STU0363,erratic,high_erratic,3,88,5.1,99,0.4,7.3,5.4
STU0363,erratic,high_erratic,4,89,1.2,96,0.83,7.9,8.9
STU0363,erratic,high_erratic,5,96,2.3,96,0.77,5.2,6.8
STU0363,erratic,high_erratic,6,86,3.3,71,0.96,7.8,8.9
STU0364,improving,late_bloomer,1,57,2.4,77,0.64,6.7,6.9
STU0364,improving,late_bloomer,2,58,2.3,76,0.67,7.2,6.9
STU0364,improving,late_bloomer,3,61,2.3,79,0.71,7.2,7.2
STU0364,improving,late_bloomer,4,83,4.2,89,0.72,7.0,7.6
STU0364,improving,late_bloomer,5,99,4.8,99,0.77,7.2,7.7
STU0364,improving,late_bloomer,6,89,5.6,91,0.79,7.4,7.5
STU0365,erratic,high_erratic,1,42,0.9,79,0.48,5.5,6.3
STU0365,erratic,high_erratic,2,42,3.1,86,0.63,7.4,10.0
STU0365,erratic,high_erratic,3,84,3.0,70,0.3,6.0,10.0
STU0365,erratic,high_erratic,4,53,2.5,51,0.41,7.6,7.0
STU0365,erratic,high_erratic,5,76,2.0,66,0.66,6.4,6.1
STU0365,erratic,high_erratic,6,73,4.4,76,0.4,7.0,10.0
STU0366,erratic,high_erratic,1,50,1.6,68,1.0,9.3,8.0
STU0366,erratic,high_erratic,2,69,6.0,56,0.76,8.5,10.0
STU0366,erratic,high_erratic,3,81,3.3,60,0.73,8.9,5.6
STU0366,erratic,high_erratic,4,71,6.3,98,0.77,6.1,5.7
STU0366,erratic,high_erratic,5,85,3.4,79,0.71,5.3,5.8
STU0366,erratic,high_erratic,6,58,6.3,56,1.0,7.3,5.9
STU0367,improving,late_bloomer,1,58,2.0,79,0.62,6.3,4.1
STU0367,improving,late_bloomer,2,60,2.1,76,0.65,6.4,4.2
STU0367,improving,late_bloomer,3,57,2.4,80,0.69,6.3,4.1
STU0367,improving,late_bloomer,4,83,3.7,89,0.71,6.8,4.3
STU0367,improving,late_bloomer,5,92,4.1,89,0.73,6.9,5.0
STU0367,improving,late_bloomer,6,96,5.3,100,0.77,6.9,4.8
STU0368,declining,slow_decliner,1,61,5.1,82,0.85,7.3,8.7
STU0368,declining,slow_decliner,2,60,4.6,78,0.81,7.1,8.0
STU0368,declining,slow_decliner,3,57,4.5,82,0.73,6.9,7.9
STU0368,declining,slow_decliner,4,52,4.2,78,0.67,7.0,7.4
STU0368,declining,slow_decliner,5,57,4.3,74,0.63,6.6,7.4
STU0368,declining,slow_decliner,6,58,4.0,67,0.56,6.6,6.8
STU0369,stable,low_stable,1,28,1.3,62,0.45,6.1,4.3
STU0369,stable,low_stable,2,31,1.5,67,0.38,7.1,4.0
STU0369,stable,low_stable,3,31,1.4,66,0.44,6.6,3.6
STU0369,stable,low_stable,4,30,1.5,71,0.37,6.9,4.5
STU0369,stable,low_stable,5,28,0.5,69,0.39,7.1,4.6
STU0369,stable,low_stable,6,30,0.6,66,0.42,6.3,3.6
STU0370,declining,fast_decliner,1,64,4.9,94,0.99,8.5,7.3
STU0370,declining,fast_decliner,2,60,4.3,89,0.94,8.1,7.5
STU0370,declining,fast_decliner,3,57,3.8,82,0.87,7.9,7.2
STU0370,declining,fast_decliner,4,49,3.4,85,0.78,7.8,6.9
STU0370,declining,fast_decliner,5,37,2.6,77,0.73,7.8,6.7
STU0370,declining,fast_decliner,6,48,2.6,72,0.67,7.6,6.3
STU0371,declining,burnout,1,83,6.1,98,0.92,6.2,8.1
STU0371,declining,burnout,2,82,6.3,99,0.83,6.2,7.8
STU0371,declining,burnout,3,85,5.9,98,0.78,5.9,7.5
STU0371,declining,burnout,4,60,3.8,82,0.72,5.8,7.3
STU0371,declining,burnout,5,51,3.0,68,0.66,5.6,6.8
STU0371,declining,burnout,6,57,2.1,64,0.61,5.4,6.5
STU0372,stable,low_stable,1,49,1.0,70,0.72,6.5,5.4
STU0372,stable,low_stable,2,53,1.9,70,0.64,6.3,5.1
STU0372,stable,low_stable,3,46,0.9,73,0.71,6.9,5.6
STU0372,stable,low_stable,4,48,1.5,71,0.59,7.3,5.3
STU0372,stable,low_stable,5,50,1.0,66,0.66,6.7,5.6
STU0372,stable,low_stable,6,53,1.2,66,0.65,6.9,6.1
STU0373,stable,low_stable,1,55,1.2,57,0.32,5.3,2.6
STU0373,stable,low_stable,2,48,1.6,62,0.44,4.9,2.7
STU0373,stable,low_stable,3,54,0.8,61,0.31,5.0,3.1
STU0373,stable,low_stable,4,46,1.0,55,0.41,4.2,2.8
STU0373,stable,low_stable,5,43,1.7,61,0.33,4.6,3.0
STU0373,stable,low_stable,6,55,1.7,56,0.43,4.2,2.8
STU0374,stable,mid_stable,1,53,3.2,76,0.71,7.8,7.7
STU0374,stable,mid_stable,2,57,2.5,73,0.65,8.2,7.8
STU0374,stable,mid_stable,3,55,2.9,68,0.67,7.8,8.3
STU0374,stable,mid_stable,4,57,2.9,76,0.61,7.4,8.1
STU0374,stable,mid_stable,5,49,2.2,72,0.65,7.9,7.5
STU0374,stable,mid_stable,6,52,3.0,66,0.64,8.1,7.3
STU0375,stable,mid_stable,1,62,2.4,72,0.79,6.7,6.0
STU0375,stable,mid_stable,2,61,3.3,69,0.87,6.7,6.1
STU0375,stable,mid_stable,3,66,2.7,67,0.88,6.8,6.3
STU0375,stable,mid_stable,4,58,2.7,65,0.75,6.5,6.5
STU0375,stable,mid_stable,5,67,2.3,64,0.81,6.5,7.0
STU0375,stable,mid_stable,6,66,2.4,72,0.8,6.5,6.2
STU0376,declining,burnout,1,75,8.0,96,0.84,6.0,9.1
STU0376,declining,burnout,2,74,7.8,98,0.79,5.9,8.3
STU0376,declining,burnout,3,73,7.6,98,0.74,5.4,8.0
STU0376,declining,burnout,4,49,5.4,79,0.66,5.2,7.9
STU0376,declining,burnout,5,51,4.6,82,0.62,5.0,7.8
STU0376,declining,burnout,6,40,3.8,64,0.56,4.8,7.0
STU0377,improving,fast_improver,1,55,2.9,76,0.67,7.7,7.5
STU0377,improving,fast_improver,2,66,3.3,77,0.67,8.1,8.1
STU0377,improving,fast_improver,3,73,4.2,85,0.71,8.3,8.0
STU0377,improving,fast_improver,4,77,4.3,85,0.75,8.1,8.1
STU0377,improving,fast_improver,5,76,5.0,84,0.78,8.5,8.2
STU0377,improving,fast_improver,6,87,5.2,92,0.8,8.4,8.3
STU0378,improving,late_bloomer,1,47,1.5,73,0.52,7.1,6.3
STU0378,improving,late_bloomer,2,43,1.8,75,0.57,7.1,6.9
STU0378,improving,late_bloomer,3,41,1.6,77,0.57,7.0,6.9
STU0378,improving,late_bloomer,4,70,3.3,84,0.63,7.5,7.1
STU0378,improving,late_bloomer,5,76,3.7,92,0.65,7.4,7.4
STU0378,improving,late_bloomer,6,79,4.5,91,0.69,7.3,7.8
STU0379,improving,late_bloomer,1,47,2.2,76,0.64,5.3,5.6
STU0379,improving,late_bloomer,2,43,2.3,79,0.64,5.4,5.5
STU0379,improving,late_bloomer,3,46,2.9,74,0.67,5.5,5.9
STU0379,improving,late_bloomer,4,63,4.4,95,0.72,5.5,6.4
STU0379,improving,late_bloomer,5,73,5.0,96,0.75,5.9,6.4
STU0379,improving,late_bloomer,6,76,5.3,91,0.76,6.0,6.3
STU0380,declining,slow_decliner,1,58,4.4,78,0.73,7.9,7.4
STU0380,declining,slow_decliner,2,52,4.0,79,0.64,7.7,7.3
STU0380,declining,slow_decliner,3,56,4.0,75,0.59,7.4,7.0
STU0380,declining,slow_decliner,4,57,3.5,69,0.54,7.3,6.8
STU0380,declining,slow_decliner,5,57,3.7,70,0.47,7.0,6.3
STU0380,declining,slow_decliner,6,51,3.6,64,0.39,7.0,5.8
STU0381,declining,burnout,1,84,7.5,80,0.92,5.2,7.4
STU0381,declining,burnout,2,89,7.7,83,0.86,5.2,7.3
STU0381,declining,burnout,3,85,7.2,83,0.78,4.9,6.7
STU0381,declining,burnout,4,62,5.1,70,0.73,4.6,6.8
STU0381,declining,burnout,5,53,4.2,61,0.69,4.6,6.1
STU0381,declining,burnout,6,45,3.5,46,0.63,4.4,5.9
STU0382,erratic,high_erratic,1,61,6.1,82,0.78,6.8,5.6
STU0382,erratic,high_erratic,2,83,4.0,79,0.74,9.5,7.9
STU0382,erratic,high_erratic,3,71,6.1,85,0.96,8.3,9.1
STU0382,erratic,high_erratic,4,66,2.1,62,0.8,9.5,9.0
STU0382,erratic,high_erratic,5,82,4.4,90,0.56,6.6,8.1
STU0382,erratic,high_erratic,6,55,5.8,65,0.95,9.5,5.8
STU0383,improving,fast_improver,1,54,2.9,87,0.72,6.6,8.7
STU0383,improving,fast_improver,2,61,3.6,92,0.75,6.7,9.1
STU0383,improving,fast_improver,3,67,4.3,94,0.77,7.0,9.4
STU0383,improving,fast_improver,4,77,4.8,99,0.82,6.8,9.2
STU0383,improving,fast_improver,5,80,5.3,100,0.83,7.2,9.7
STU0383,improving,fast_improver,6,99,5.2,100,0.88,7.0,9.6
STU0384,improving,fast_improver,1,43,3.3,69,0.8,8.3,8.7
STU0384,improving,fast_improver,2,52,3.5,75,0.81,8.5,8.8
STU0384,improving,fast_improver,3,58,3.8,78,0.87,8.4,9.1
STU0384,improving,fast_improver,4,66,4.7,78,0.88,8.5,9.6
STU0384,improving,fast_improver,5,73,5.1,78,0.9,8.8,9.6
STU0384,improving,fast_improver,6,83,5.5,79,0.92,9.0,10.0
STU0385,declining,slow_decliner,1,69,3.8,90,0.64,8.1,7.9
STU0385,declining,slow_decliner,2,67,3.8,87,0.59,7.6,7.8
STU0385,declining,slow_decliner,3,63,3.9,85,0.5,7.5,7.4
STU0385,declining,slow_decliner,4,69,3.6,81,0.46,7.3,7.1
STU0385,declining,slow_decliner,5,64,3.3,83,0.4,7.1,6.6
STU0385,declining,slow_decliner,6,62,2.8,83,0.36,7.1,6.1
STU0386,stable,low_stable,1,51,1.5,56,0.61,6.3,2.5
STU0386,stable,low_stable,2,48,1.7,58,0.54,6.4,2.9
STU0386,stable,low_stable,3,51,1.7,51,0.54,6.2,2.9
